 0     0     0     53.121422     44.510868     151.468903     100.654800     1626     0.977300     0.972600     0.959700     0.935700     0.908000     0.834800     0.813200     0.856600     0.861500     0.866100     0.849400     0.848000     0.230900     0.425200     0.757700     0.818500     0.782400     0.750600     0.593600     0.307900     0.551100     0.007626     6.020586
 0     0     0     52.926224     44.204876     151.489120     100.768089     1641     0.961600     0.957700     0.947000     0.922800     0.896600     0.825100     0.802900     0.842500     0.849400     0.851100     0.833900     0.832600     0.227500     0.418200     0.739600     0.802900     0.766100     0.735800     0.577700     0.295500     0.551600     0.007609     5.974542
 0     0     0     52.681053     43.143909     152.076813     101.333710     1481     0.968500     0.965900     0.954200     0.932900     0.906700     0.833900     0.814400     0.855800     0.862600     0.863400     0.846900     0.844700     0.233300     0.423100     0.751100     0.814000     0.778200     0.745400     0.588100     0.303800     0.558100     0.007595     5.974928
 0     0     0     52.586926     41.725304     153.121109     102.168938     2054     0.924700     0.913300     0.890600     0.854500     0.824600     0.750600     0.726900     0.764700     0.771000     0.772000     0.762200     0.760800     0.218400     0.390700     0.683400     0.740500     0.713000     0.689500     0.567400     0.329900     0.547700     0.007576     5.238390
 0     0     0     52.562313     41.330990     153.407990     102.397987     2116     0.931700     0.923100     0.898600     0.863200     0.834700     0.759700     0.736800     0.775700     0.780500     0.782500     0.773600     0.773000     0.221300     0.396000     0.691900     0.751100     0.723000     0.700500     0.583300     0.348500     0.562100     0.007569     4.983969
99999      67.0829     -49.3845      48.0671      17.5185      159.309      108.914      1010.00     0.579200     0.575000     0.567900     0.556700     0.541500     0.496900     0.485800     0.510000     0.512500     0.514400     0.508500     0.485700     0.140800     0.255800     0.428600     0.458000     0.413900     0.381200     0.318200     0.192500     0.215400     6.36864e-3     2.085e-3
99999      67.0752     -49.3876      48.0609      17.5185      159.299      108.909      1010.00     0.588400     0.583400     0.575600     0.564300     0.549400     0.504600     0.492200     0.514000     0.518200     0.518700     0.511600     0.482700     0.141600     0.255300     0.426700     0.453900     0.406800     0.373700     0.310700     0.186600     0.208900     6.36864e-3     2.085e-3
99999     67.0752     -49.3876       54.14573     49.22646     148.2596     97.660095    31            0.633100       0.630100    0.629400    0.622300    0.606300    0.562800          0.533500    0.552300    0.555600    0.556500    0.528600    0.504000          0.119100    0.235700    0.438100    0.473900    0.426200    0.392300        0.275000    0.096300    0.233300      0.0074774562   9.310123
