        8286       10120           1           0
        8287       10120           1           0
        8288       10120           1           0
        8289       10120           1           0
        8290       10120           1           0
        8291       10120           1           0
        8292       10120           1           0
        8293       10120           1           0
        8294       10120           1           0
        8295       10120           1           0
        8296       10120           0           1
        8297       10120           0           1
        8298       10120           0           1
        8299       10120           0           1
        8300       10120           0           1
        8301       10120           0           1
        8302       10120           0           1
        8303       10120           0           1
        8304       10120           0           1
        8305       10120           0           1
        8306       10120           0           1
        8307       10120           0           1
        9314       10120           1           0
        9315       10120           1           0
        9316       10120           1           0
        9317       10120           1           0
        9318       10120           1           0
        9319       10120           1           0
        9320       10120           1           0
        9321       10120           1           0
        9322       10120           1           0
        9323       10120           1           0
        9324       10120           0           1
        9325       10120           0           1
        9326       10120           0           1
        9327       10120           0           1
        9328       10120           0           1
        9329       10120           0           1
        9330       10120           0           1
        9331       10120           0           1
        9332       10120           1           0
        9333       10120           1           0
        9334       10120           0           1
        9335       10120           1           0
        9336       10120           0           1
        9337       10120           0           1
       10343       10120           1           0
       10344       10120           1           0
       10345       10120           1           0
       10346       10120           1           0
       10347       10120           1           0
       10348       10120           1           0
       10349       10120           1           0
       10350       10120           1           0
       10351       10120           1           0
       10352       10120           1           0
       10353       10120           0           1
       10354       10120           0           1
       10355       10120           0           1
       10356       10120           0           1
       10357       10120           0           1
       10358       10120           0           1
       10359       10120           0           1
       10360       10120           0           1
       10361       10120           0           1
       10362       10120           0           1
       10363       10120           0           1
       10364       10120           0           1
       10365       10120           1           0
       10366       10120           1           0
       11371       10120           1           0
       11372       10120           1           0
       11373       10120           1           0
       11374       10120           1           0
       11375       10120           1           0
       11376       10120           1           0
       11377       10120           1           0
       11378       10120           1           0
       11379       10120           1           0
       11380       10120           1           0
       11381       10120           1           0
       11382       10120           0           1
       11383       10120           0           1
       11384       10120           0           1
       11385       10120           0           1
       11386       10120           0           1
       11387       10120           0           1
       11388       10120           0           1
       11389       10120           0           1
       11390       10120           1           0
       11391       10120           1           0
       11392       10120           1           0
       11393       10120           0           1
       11394       10120           0           1
       11395       10120           1           0
       12400       10120           1           0
       12401       10120           1           0
       12402       10120           1           0
       12403       10120           1           0
       12404       10120           1           0
       12405       10120           1           0
       12406       10120           1           0
       12407       10120           1           0
       12408       10120           1           0
       12409       10120           1           0
       12410       10120           0           1
       12411       10120           0           1
       12412       10120           0           1
       12413       10120           0           1
       12414       10120           0           1
       12415       10120           0           1
       12416       10120           0           1
       12417       10120           0           1
       12418       10120           0           1
       12419       10120           0           1
       12420       10120           0           1
       12421       10120           0           1
       12422       10120           1           0
       13429       10120           1           0
       13430       10120           1           0
       13431       10120           1           0
       13432       10120           1           0
       13433       10120           1           0
       13434       10120           1           0
       13435       10120           1           0
       13436       10120           1           0
       13437       10120           1           0
       13438       10120           1           0
       13439       10120           0           1
       13440       10120           0           1
       13441       10120           0           1
       13442       10120           0           1
       13443       10120           0           1
       13444       10120           0           1
       13445       10120           0           1
       13446       10120           0           1
       13447       10120           0           1
       13448       10120           0           1
       13449       10120           0           1
       13450       10120           1           0
       13451       10120           1           0
       13453       10120           1           0
       14457       10120           1           0
       14458       10120           1           0
       14459       10120           1           0
       14460       10120           1           0
       14461       10120           1           0
       14462       10120           1           0
       14463       10120           1           0
       14464       10120           1           0
       14465       10120           1           0
       14466       10120           1           0
       14467       10120           0           1
       14468       10120           0           1
       14469       10120           0           1
       14470       10120           0           1
       14471       10120           0           1
       14472       10120           0           1
       14473       10120           0           1
       14474       10120           0           1
       14475       10120           0           1
       14476       10120           1           0
       14477       10120           0           1
       14478       10120           0           1
       14479       10120           1           0
       14480       10120           1           0
       14481       10120           0           1
       14482       10120           1           0
       15486       10120           1           0
       15487       10120           1           0
       15488       10120           1           0
       15489       10120           1           0
       15490       10120           1           0
       15491       10120           1           0
       15492       10120           1           0
       15493       10120           1           0
       15494       10120           1           0
       15495       10120           1           0
       15496       10120           1           0
       15497       10120           0           1
       15498       10120           0           1
       15499       10120           0           1
       15500       10120           0           1
       15501       10120           0           1
       15502       10120           0           1
       15503       10120           0           1
       15504       10120           0           1
       15505       10120           0           1
       15506       10120           0           1
       15507       10120           1           0
       15508       10120           0           1
       15509       10120           0           1
       15510       10120           1           0
       15511       10120           0           1
       15512       10120           0           1
       16515       10120           1           0
       16516       10120           1           0
       16517       10120           1           0
       16518       10120           1           0
       16519       10120           1           0
       16520       10120           1           0
       16521       10120           1           0
       16522       10120           1           0
       16523       10120           1           0
       16524       10120           1           0
       16525       10120           1           0
       16526       10120           0           1
       16527       10120           0           1
       16528       10120           0           1
       16529       10120           0           1
       16530       10120           0           1
       16531       10120           0           1
       16532       10120           0           1
       16533       10120           0           1
       16534       10120           0           1
       16535       10120           0           1
       16536       10120           0           1
       16537       10120           0           1
       16538       10120           0           1
       17543       10120           1           0
       17544       10120           1           0
       17545       10120           1           0
       17546       10120           1           0
       17547       10120           1           0
       17548       10120           1           0
       17549       10120           1           0
       17550       10120           1           0
       17551       10120           1           0
       17552       10120           1           0
       17553       10120           1           0
       17554       10120           1           0
       17555       10120           0           1
       17556       10120           0           1
       17557       10120           0           1
       17558       10120           0           1
       17559       10120           0           1
       17560       10120           0           1
       17561       10120           0           1
       17562       10120           0           1
       17563       10120           0           1
       17564       10120           0           1
       17565       10120           1           0
       17566       10120           0           1
       17567       10120           0           1
       17568       10120           1           0
       17569       10120           0           1
       17570       10120           1           0
       18572       10120           1           0
       18573       10120           1           0
       18574       10120           1           0
       18575       10120           1           0
       18576       10120           1           0
       18577       10120           1           0
       18578       10120           1           0
       18579       10120           1           0
       18580       10120           1           0
       18581       10120           1           0
       18582       10120           1           0
       18583       10120           1           0
       18584       10120           1           0
       18585       10120           0           1
       18586       10120           0           1
       18587       10120           0           1
       18588       10120           0           1
       18589       10120           0           1
       18590       10120           0           1
       18591       10120           0           1
       18593       10120           1           0
       18594       10120           1           0
       18596       10120           1           0
       18597       10120           0           1
       18598       10120           1           0
       18599       10120           1           0
       18600       10120           0           1
       19601       10120           1           0
       19602       10120           1           0
       19603       10120           1           0
       19604       10120           1           0
       19605       10120           1           0
       19606       10120           1           0
       19607       10120           1           0
       19608       10120           1           0
       19609       10120           1           0
       19610       10120           1           0
       19611       10120           1           0
       19612       10120           1           0
       19613       10120           1           0
       19614       10120           1           0
       19615       10120           1           0
       19616       10120           1           0
       19617       10120           0           1
       19618       10120           0           1
       19619       10120           0           1
       19620       10120           0           1
       19621       10120           0           1
       19622       10120           0           1
       19623       10120           1           0
       19624       10120           1           0
       19625       10120           1           0
       19626       10120           1           0
       19627       10120           0           1
       19629       10120           1           0
       20629       10120           1           0
       20630       10120           1           0
       20631       10120           1           0
       20632       10120           1           0
       20633       10120           1           0
       20634       10120           1           0
       20635       10120           1           0
       20636       10120           1           0
       20637       10120           1           0
       20638       10120           1           0
       20639       10120           1           0
       20640       10120           1           0
       20641       10120           1           0
       20642       10120           1           0
       20643       10120           1           0
       20644       10120           1           0
       20645       10120           1           0
       20646       10120           1           0
       20647       10120           0           1
       20648       10120           0           1
       20649       10120           0           1
       20650       10120           0           1
       20651       10120           0           1
       20652       10120           0           1
       20653       10120           0           1
       20654       10120           0           1
       20655       10120           0           1
       20657       10120           1           0
       20659       10120           1           0
       21658       10120           1           0
       21659       10120           1           0
       21660       10120           1           0
       21661       10120           1           0
       21662       10120           1           0
       21663       10120           1           0
       21664       10120           1           0
       21665       10120           1           0
       21666       10120           1           0
       21667       10120           1           0
       21668       10120           1           0
       21669       10120           1           0
       21670       10120           1           0
       21671       10120           1           0
       21672       10120           1           0
       21673       10120           1           0
       21674       10120           1           0
       21675       10120           0           1
       21676       10120           0           1
       21677       10120           0           1
       21678       10120           0           1
       21679       10120           0           1
       21680       10120           0           1
       21681       10120           0           1
       21682       10120           0           1
       21683       10120           0           1
       21684       10120           1           0
       21685       10120           1           0
       21686       10120           1           0
       21687       10120           1           0
       21688       10120           1           0
       22687       10120           1           0
       22688       10120           1           0
       22689       10120           1           0
       22690       10120           1           0
       22691       10120           1           0
       22692       10120           1           0
       22693       10120           1           0
       22694       10120           1           0
       22695       10120           1           0
       22696       10120           1           0
       22697       10120           1           0
       22698       10120           1           0
       22699       10120           1           0
       22700       10120           1           0
       22701       10120           1           0
       22702       10120           1           0
       22703       10120           1           0
       22704       10120           1           0
       22705       10120           1           0
       22706       10120           0           1
       22707       10120           0           1
       22708       10120           0           1
       22709       10120           0           1
       22711       10120           0           1
       22712       10120           1           0
       22713       10120           1           0
       22714       10120           0           1
       22715       10120           1           0
       22718       10120           1           0
       23715       10120           1           0
       23716       10120           1           0
       23717       10120           1           0
       23718       10120           1           0
       23719       10120           1           0
       23720       10120           1           0
       23721       10120           1           0
       23722       10120           1           0
       23723       10120           1           0
       23724       10120           1           0
       23725       10120           1           0
       23726       10120           1           0
       23727       10120           1           0
       23728       10120           1           0
       23729       10120           1           0
       23730       10120           1           0
       23731       10120           1           0
       23732       10120           1           0
       23733       10120           1           0
       23734       10120           1           0
       23735       10120           0           1
       23736       10120           0           1
       23737       10120           0           1
       23738       10120           0           1
       23739       10120           0           1
       23740       10120           0           1
       23741       10120           0           1
       23742       10120           1           0
       23743       10120           1           0
       23744       10120           1           0
       23745       10120           1           0
       23746       10120           0           1
       23747       10120           1           0
       23748       10120           1           0
       24744       10120           1           0
       24745       10120           1           0
       24746       10120           1           0
       24747       10120           1           0
       24748       10120           1           0
       24749       10120           1           0
       24750       10120           1           0
       24751       10120           1           0
       24752       10120           1           0
       24753       10120           1           0
       24754       10120           1           0
       24755       10120           1           0
       24756       10120           1           0
       24757       10120           1           0
       24758       10120           1           0
       24759       10120           1           0
       24760       10120           1           0
       24761       10120           1           0
       24762       10120           1           0
       24763       10120           1           0
       24764       10120           0           1
       24765       10120           0           1
       24766       10120           1           0
       24767       10120           0           1
       24768       10120           0           1
       24769       10120           1           0
       24770       10120           0           1
       24771       10120           1           0
       24773       10120           1           0
       24774       10120           1           0
       24775       10120           1           0
       24776       10120           1           0
       24777       10120           1           0
       24778       10120           1           0
       25773       10120           1           0
       25774       10120           1           0
       25775       10120           1           0
       25776       10120           1           0
       25777       10120           1           0
       25778       10120           1           0
       25779       10120           1           0
       25780       10120           1           0
       25781       10120           1           0
       25782       10120           1           0
       25783       10120           1           0
       25784       10120           1           0
       25785       10120           1           0
       25786       10120           1           0
       25787       10120           1           0
       25788       10120           1           0
       25789       10120           1           0
       25790       10120           1           0
       25791       10120           1           0
       25792       10120           1           0
       25793       10120           1           0
       25794       10120           1           0
       25795       10120           1           0
       25796       10120           1           0
       25798       10120           0           1
       25799       10120           0           1
       25800       10120           0           1
       25802       10120           1           0
       25803       10120           1           0
       25804       10120           1           0
       25805       10120           1           0
       26801       10120           1           0
       26802       10120           1           0
       26803       10120           1           0
       26804       10120           1           0
       26805       10120           1           0
       26806       10120           1           0
       26807       10120           1           0
       26808       10120           1           0
       26809       10120           1           0
       26810       10120           1           0
       26811       10120           1           0
       26812       10120           1           0
       26813       10120           1           0
       26814       10120           1           0
       26815       10120           1           0
       26816       10120           1           0
       26817       10120           1           0
       26818       10120           1           0
       26819       10120           1           0
       26820       10120           1           0
       26821       10120           1           0
       26822       10120           1           0
       26823       10120           1           0
       26824       10120           1           0
       26825       10120           0           1
       26826       10120           0           1
       26827       10120           0           1
       26828       10120           1           0
       26830       10120           1           0
       26831       10120           1           0
       26832       10120           1           0
       26833       10120           0           1
       26834       10120           1           0
       27830       10120           1           0
       27831       10120           1           0
       27832       10120           1           0
       27833       10120           1           0
       27834       10120           1           0
       27835       10120           1           0
       27836       10120           1           0
       27837       10120           1           0
       27838       10120           1           0
       27839       10120           1           0
       27840       10120           1           0
       27841       10120           1           0
       27842       10120           1           0
       27843       10120           1           0
       27844       10120           1           0
       27845       10120           1           0
       27846       10120           1           0
       27847       10120           1           0
       27848       10120           1           0
       27849       10120           1           0
       27850       10120           1           0
       27851       10120           1           0
       27852       10120           1           0
       27853       10120           1           0
       27854       10120           0           1
       27855       10120           1           0
       27856       10120           1           0
       27858       10120           1           0
       27859       10120           1           0
       27861       10120           1           0
       27862       10120           0           1
       28859       10120           1           0
       28860       10120           1           0
       28861       10120           1           0
       28862       10120           1           0
       28863       10120           1           0
       28864       10120           1           0
       28865       10120           1           0
       28866       10120           1           0
       28867       10120           1           0
       28868       10120           1           0
       28869       10120           1           0
       28870       10120           1           0
       28871       10120           1           0
       28872       10120           1           0
       28873       10120           1           0
       28874       10120           1           0
       28875       10120           1           0
       28876       10120           1           0
       28877       10120           1           0
       28878       10120           1           0
       28879       10120           1           0
       28880       10120           1           0
       28881       10120           1           0
       28882       10120           1           0
       28883       10120           1           0
       28884       10120           1           0
       28885       10120           1           0
       28887       10120           0           1
       28888       10120           1           0
       28891       10120           0           1
       28895       10120           0           1
       29887       10120           1           0
       29888       10120           1           0
       29889       10120           1           0
       29890       10120           1           0
       29891       10120           1           0
       29892       10120           1           0
       29893       10120           1           0
       29894       10120           1           0
       29895       10120           1           0
       29896       10120           1           0
       29897       10120           1           0
       29898       10120           1           0
       29899       10120           1           0
       29900       10120           1           0
       29901       10120           1           0
       29902       10120           1           0
       29903       10120           1           0
       29904       10120           1           0
       29905       10120           1           0
       29906       10120           1           0
       29907       10120           1           0
       29908       10120           1           0
       29909       10120           1           0
       29910       10120           1           0
       29911       10120           1           0
       29912       10120           1           0
       29915       10120           1           0
       29916       10120           1           0
       29919       10120           1           0
       29920       10120           1           0
       29921       10120           0           1
       29922       10120           1           0
       29923       10120           0           1
       29925       10120           1           0
       29926       10120           0           1
       30916       10120           1           0
       30917       10120           1           0
       30918       10120           1           0
       30919       10120           1           0
       30920       10120           1           0
       30921       10120           1           0
       30922       10120           1           0
       30923       10120           1           0
       30924       10120           1           0
       30925       10120           1           0
       30926       10120           1           0
       30927       10120           1           0
       30928       10120           1           0
       30929       10120           1           0
       30930       10120           1           0
       30931       10120           1           0
       30932       10120           1           0
       30933       10120           1           0
       30934       10120           1           0
       30935       10120           1           0
       30936       10120           1           0
       30937       10120           1           0
       30938       10120           1           0
       30939       10120           1           0
       30940       10120           1           0
       30941       10120           1           0
       30942       10120           1           0
       30943       10120           1           0
       30944       10120           1           0
       30945       10120           1           0
       30946       10120           1           0
       30948       10120           1           0
       30950       10120           0           1
       30951       10120           1           0
       30953       10120           1           0
       30954       10120           0           1
       31945       10120           1           0
       31946       10120           1           0
       31947       10120           1           0
       31948       10120           1           0
       31949       10120           1           0
       31950       10120           1           0
       31951       10120           1           0
       31952       10120           1           0
       31953       10120           1           0
       31954       10120           1           0
       31955       10120           1           0
       31956       10120           1           0
       31957       10120           1           0
       31958       10120           1           0
       31959       10120           1           0
       31960       10120           1           0
       31961       10120           1           0
       31962       10120           1           0
       31963       10120           1           0
       31964       10120           1           0
       31965       10120           1           0
       31966       10120           1           0
       31967       10120           1           0
       31968       10120           1           0
       31969       10120           1           0
       31970       10120           1           0
       31971       10120           1           0
       31973       10120           1           0
       31974       10120           1           0
       31975       10120           1           0
       31979       10120           0           1
       31981       10120           0           1
       31982       10120           1           0
       31983       10120           1           0
       32973       10120           1           0
       32974       10120           1           0
       32975       10120           1           0
       32976       10120           1           0
       32977       10120           1           0
       32978       10120           1           0
       32979       10120           1           0
       32980       10120           1           0
       32981       10120           1           0
       32982       10120           1           0
       32983       10120           1           0
       32984       10120           1           0
       32985       10120           1           0
       32986       10120           1           0
       32987       10120           1           0
       32988       10120           1           0
       32989       10120           1           0
       32990       10120           1           0
       32991       10120           1           0
       32992       10120           1           0
       32993       10120           1           0
       32994       10120           1           0
       32995       10120           1           0
       32996       10120           1           0
       32997       10120           1           0
       32998       10120           1           0
       32999       10120           1           0
       33000       10120           1           0
       33001       10120           1           0
       33002       10120           1           0
       33003       10120           1           0
       33004       10120           1           0
       33008       10120           0           1
       33010       10120           0           1
       33011       10120           1           0
       33012       10120           1           0
       34002       10120           1           0
       34003       10120           1           0
       34004       10120           1           0
       34005       10120           1           0
       34006       10120           1           0
       34007       10120           1           0
       34008       10120           1           0
       34009       10120           1           0
       34010       10120           1           0
       34011       10120           1           0
       34012       10120           1           0
       34013       10120           1           0
       34014       10120           1           0
       34015       10120           1           0
       34016       10120           1           0
       34017       10120           1           0
       34018       10120           1           0
       34019       10120           1           0
       34020       10120           1           0
       34021       10120           1           0
       34022       10120           1           0
       34023       10120           1           0
       34024       10120           1           0
       34025       10120           1           0
       34026       10120           1           0
       34027       10120           1           0
       34028       10120           1           0
       34029       10120           1           0
       34030       10120           1           0
       34031       10120           1           0
       34033       10120           1           0
       34034       10120           1           0
       34036       10120           0           1
       34037       10120           1           0
       34038       10120           1           0
       34039       10120           1           0
       35031       10120           1           0
       35032       10120           1           0
       35033       10120           1           0
       35034       10120           1           0
       35035       10120           1           0
       35036       10120           1           0
       35037       10120           1           0
       35038       10120           1           0
       35039       10120           1           0
       35040       10120           1           0
       35041       10120           1           0
       35042       10120           1           0
       35043       10120           1           0
       35044       10120           1           0
       35045       10120           1           0
       35046       10120           1           0
       35047       10120           1           0
       35048       10120           1           0
       35049       10120           1           0
       35050       10120           1           0
       35051       10120           1           0
       35052       10120           1           0
       35053       10120           1           0
       35054       10120           1           0
       35055       10120           1           0
       35056       10120           1           0
       35057       10120           1           0
       35058       10120           1           0
       35059       10120           1           0
       35060       10120           1           0
       35061       10120           1           0
       35062       10120           1           0
       35063       10120           1           0
       35064       10120           1           0
       35065       10120           0           1
       35066       10120           0           1
       35067       10120           1           0
       36059       10120           1           0
       36060       10120           1           0
       36061       10120           1           0
       36062       10120           1           0
       36063       10120           1           0
       36064       10120           1           0
       36065       10120           1           0
       36066       10120           1           0
       36067       10120           1           0
       36068       10120           1           0
       36069       10120           1           0
       36070       10120           1           0
       36071       10120           1           0
       36072       10120           1           0
       36073       10120           1           0
       36074       10120           1           0
       36075       10120           1           0
