        5213   5213.00000       5213.00000      -5.80680184E-02   344.159088       888.432007       54.4678192       1.40129846E-45
        5214   5214.00000       5214.00000      -5.84040508E-02   344.906738       891.275574       54.4227715       1.40129846E-45
        5215   5215.00000       5215.00000      -6.00685515E-02   345.560974       912.286011       54.3852501       1.40129846E-45
        5216   5216.00000       5216.00000      -5.61639965E-02   346.355347       857.744141       54.3402557       1.40129846E-45
        5217   5217.00000       5217.00000      -2.37881355E-02   347.103027       420.249573       54.2953110       1.40129846E-45
        6228   6228.00000       6228.00000       6.92307018E-03   339.813293       4.79826355       54.7620964       1.40129846E-45
        6229   6229.00000       6229.00000       6.63981121E-03   340.327301       8.83136940       54.7260094       1.40129846E-45
        6230   6230.00000       6230.00000       5.85646043E-03   340.794586       19.6975117       54.6995811       1.40129846E-45
        6231   6231.00000       6231.00000       3.65414098E-03   341.121704       49.9432755       54.6808701       1.40129846E-45
        6232   6232.00000       6232.00000      -1.10286998E-03   341.542267       115.089203       54.6545906       1.40129846E-45
        6233   6233.00000       6233.00000      -1.21100536E-02   341.869354       265.528351       54.6263046       1.40129846E-45
        6234   6234.00000       6234.00000      -2.25799121E-02   342.103027       408.426575       54.6077385       1.40129846E-45
        6235   6235.00000       6235.00000      -5.11144809E-02   342.430115       797.522949       54.5816345       1.40129846E-45
        6236   6236.00000       6236.00000      -5.32385334E-02   342.663757       826.013000       54.5535011       1.40129846E-45
        6237   6237.00000       6237.00000      -5.49312383E-02   342.897400       848.585999       54.5275230       1.40129846E-45
        6238   6238.00000       6238.00000      -5.66858500E-02   343.084320       872.076416       54.5016403       1.40129846E-45
        6239   6239.00000       6239.00000      -5.84081411E-02   343.271240       895.101257       54.4833488       1.40129846E-45
        6240   6240.00000       6240.00000      -5.64266443E-02   343.645081       867.291809       54.4478531       1.40129846E-45
        6241   6241.00000       6241.00000      -5.89949749E-02   344.065613       901.235596       54.4221573       1.40129846E-45
        6242   6242.00000       6242.00000      -5.76390624E-02   344.439453       881.970764       54.4040260       1.40129846E-45
        6243   6243.00000       6243.00000      -5.81284054E-02   345.187134       886.901306       54.3784790       1.40129846E-45
        6244   6244.00000       6244.00000      -5.74761853E-02   345.841309       876.600281       54.3507080       1.40129846E-45
        6245   6245.00000       6245.00000      -1.65910143E-02   346.588989       323.688995       54.3252716       1.40129846E-45
        6246   6246.00000       6246.00000      -4.07203957E-02   347.383362       647.758911       54.2803307       1.40129846E-45
        6247   6247.00000       6247.00000      -5.76182492E-02   347.990875       873.710815       54.2429047       1.40129846E-45
        6248   6248.00000       6248.00000      -6.34495541E-02   348.598328       950.530273       54.2055206       1.40129846E-45
        6249   6249.00000       6249.00000      -2.42768936E-02   349.299255       424.774506       54.1606598       1.40129846E-45
        7257   7257.00000       7257.00000       7.10961130E-03   340.046936       2.30023861       54.6890945       1.40129846E-45
        7258   7258.00000       7258.00000       6.66673062E-03   340.607666       8.53709602       54.6625900       1.40129846E-45
        7259   7259.00000       7259.00000       6.25228835E-03   341.028259       14.3287477       54.6437569       1.40129846E-45
        7260   7260.00000       7260.00000       4.03264258E-03   341.448792       44.8112411       54.6173973       1.40129846E-45
        7261   7261.00000       7261.00000      -2.63007265E-03   341.822632       135.954514       54.5890160       1.40129846E-45
        7262   7262.00000       7262.00000      -4.15311055E-03   342.196472       156.713242       54.5627823       1.40129846E-45
        7263   7263.00000       7263.00000      -9.39306803E-03   342.570312       228.128052       54.5365944       1.40129846E-45
        7264   7264.00000       7264.00000      -1.96501818E-02   342.850677       367.823090       54.5083733       1.40129846E-45
        7265   7265.00000       7265.00000      -5.48753366E-02   343.084320       847.416687       54.4898949       1.40129846E-45
        7266   7266.00000       7266.00000      -5.55568226E-02   343.317963       856.183838       54.4638824       1.40129846E-45
        7267   7267.00000       7267.00000      -5.71235493E-02   343.458160       877.191162       54.4379730       1.40129846E-45
        7268   7268.00000       7268.00000      -5.53439446E-02   343.691803       852.466980       54.4023781       1.40129846E-45
        7269   7269.00000       7269.00000      -5.65907992E-02   343.925446       868.896667       54.3841400       1.40129846E-45
        7270   7270.00000       7270.00000      -5.61482571E-02   344.205811       862.262512       54.3659363       1.40129846E-45
        7271   7271.00000       7271.00000      -5.82392551E-02   344.673096       889.577759       54.3402596       1.40129846E-45
        7272   7272.00000       7272.00000      -5.65455593E-02   345.327301       865.163208       54.3049126       1.40129846E-45
        7273   7273.00000       7273.00000      -5.61736487E-02   345.981506       858.693298       54.2868614       1.40129846E-45
        7274   7274.00000       7274.00000      -6.99360073E-02   346.775909       1042.40674       54.2614098       1.40129846E-45
